[2024-04-26 01:03:09,438][main_GenHowTo.py][line:121][INFO] the model is loaded.
[2024-04-26 05:07:49,456][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 05:07:49,457][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 40 train_loss: 0.5879182444452156 epoch_time: 320.48845076560974
[2024-04-26 05:07:49,457][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 05:08:16,707][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5912333796289774 time: 27.190433025360107
######################
# Within Epoch Stats:  Epoch:  41  # batch_seen:  1  Train Loss:  0.3908360004425049 time/batch:  3.7870712280273438
######################
######################
# Within Epoch Stats:  Epoch:  41  # batch_seen:  1189  Train Loss:  0.5908997334834405 time/batch:  0.052911630891971574
######################
######################
# Within Epoch Stats:  Epoch:  41  # batch_seen:  2377  Train Loss:  0.586927881248869 time/batch:  0.026416036828907287
######################
######################
# Within Epoch Stats:  Epoch:  41  # batch_seen:  3565  Train Loss:  0.5854754118982907 time/batch:  0.017631580184251698
######################
######################
# Within Epoch Stats:  Epoch:  41  # batch_seen:  4753  Train Loss:  0.5879712370591692 time/batch:  0.013240582562235313
######################
######################
# Within Epoch Stats:  Epoch:  41  # batch_seen:  5941  Train Loss:  0.5880842535679558 time/batch:  0.010600096447823766
######################
[2024-04-26 05:13:42,946][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 05:13:42,947][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 41 train_loss: 0.5880755306905225 epoch_time: 319.55991101264954
[2024-04-26 05:13:42,947][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 05:14:11,380][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5923935289706833 time: 28.375313758850098
######################
# Within Epoch Stats:  Epoch:  42  # batch_seen:  1  Train Loss:  0.44414079189300537 time/batch:  3.797069549560547
######################
######################
# Within Epoch Stats:  Epoch:  42  # batch_seen:  1189  Train Loss:  0.5889160138303438 time/batch:  0.05385061609734999
######################
######################
# Within Epoch Stats:  Epoch:  42  # batch_seen:  2377  Train Loss:  0.5881980460859619 time/batch:  0.02686666820447486
######################
######################
# Within Epoch Stats:  Epoch:  42  # batch_seen:  3565  Train Loss:  0.587393127592884 time/batch:  0.01767308668535187
######################
######################
# Within Epoch Stats:  Epoch:  42  # batch_seen:  4753  Train Loss:  0.5875779051179262 time/batch:  0.013329162513384587
######################
######################
# Within Epoch Stats:  Epoch:  42  # batch_seen:  5941  Train Loss:  0.587611519067381 time/batch:  0.011185986850021304
######################
[2024-04-26 05:19:43,718][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 05:19:43,718][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 42 train_loss: 0.5876414825853296 epoch_time: 325.7647681236267
[2024-04-26 05:19:43,718][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 05:20:10,500][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5898387193131861 time: 26.726343393325806
[2024-04-26 05:20:10,501][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 05:20:17,097][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  43  # batch_seen:  1  Train Loss:  0.5448530912399292 time/batch:  3.7658259868621826
######################
######################
# Within Epoch Stats:  Epoch:  43  # batch_seen:  1189  Train Loss:  0.5826970518036386 time/batch:  0.052866942748189275
######################
######################
# Within Epoch Stats:  Epoch:  43  # batch_seen:  2377  Train Loss:  0.5847210013094096 time/batch:  0.026375930851931125
######################
######################
# Within Epoch Stats:  Epoch:  43  # batch_seen:  3565  Train Loss:  0.5863612567642795 time/batch:  0.017669853221149633
######################
######################
# Within Epoch Stats:  Epoch:  43  # batch_seen:  4753  Train Loss:  0.586256872358609 time/batch:  0.013269941505321372
######################
######################
# Within Epoch Stats:  Epoch:  43  # batch_seen:  5941  Train Loss:  0.5866803450880177 time/batch:  0.01061500344808566
######################
[2024-04-26 05:25:43,494][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 05:25:43,495][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 43 train_loss: 0.5866635366847963 epoch_time: 319.7789146900177
[2024-04-26 05:25:43,495][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 05:26:10,358][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5886726943477303 time: 26.80722427368164
[2024-04-26 05:26:10,359][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 05:26:16,972][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  44  # batch_seen:  1  Train Loss:  0.6744685173034668 time/batch:  3.7617993354797363
######################
######################
# Within Epoch Stats:  Epoch:  44  # batch_seen:  1189  Train Loss:  0.5849503337384473 time/batch:  0.0532652647982534
######################
######################
# Within Epoch Stats:  Epoch:  44  # batch_seen:  2377  Train Loss:  0.5861965673005927 time/batch:  0.026626123718017782
######################
######################
# Within Epoch Stats:  Epoch:  44  # batch_seen:  3565  Train Loss:  0.5860188506679481 time/batch:  0.01778854360754326
######################
######################
# Within Epoch Stats:  Epoch:  44  # batch_seen:  4753  Train Loss:  0.586217424128649 time/batch:  0.013339819467722329
######################
######################
# Within Epoch Stats:  Epoch:  44  # batch_seen:  5941  Train Loss:  0.5861345432539457 time/batch:  0.010664742435595941
######################
[2024-04-26 05:31:45,519][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 05:31:45,520][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 44 train_loss: 0.5861227890430818 epoch_time: 321.8920533657074
[2024-04-26 05:31:45,520][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 05:32:13,501][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5892152568597472 time: 27.923927783966064
######################
# Within Epoch Stats:  Epoch:  45  # batch_seen:  1  Train Loss:  0.6083344221115112 time/batch:  3.740530252456665
######################
######################
# Within Epoch Stats:  Epoch:  45  # batch_seen:  1189  Train Loss:  0.5852581928315737 time/batch:  0.05566493095320949
######################
######################
# Within Epoch Stats:  Epoch:  45  # batch_seen:  2377  Train Loss:  0.5876052199064005 time/batch:  0.027511641715422468
######################
######################
# Within Epoch Stats:  Epoch:  45  # batch_seen:  3565  Train Loss:  0.5860926507231564 time/batch:  0.017939386528304048
######################
######################
# Within Epoch Stats:  Epoch:  45  # batch_seen:  4753  Train Loss:  0.5852652349372726 time/batch:  0.013246191894784867
######################
[2024-04-26 05:37:46,524][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 05:37:46,524][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 45 train_loss: 0.5858456204482018 epoch_time: 326.42501997947693
[2024-04-26 05:37:46,525][main_GenHowTo.py][line:248][INFO] evaluating....
######################
# Within Epoch Stats:  Epoch:  45  # batch_seen:  5941  Train Loss:  0.5858556677839247 time/batch:  0.010592316240799626
######################
[2024-04-26 05:38:13,685][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5890594361934038 time: 27.102352142333984
######################
# Within Epoch Stats:  Epoch:  46  # batch_seen:  1  Train Loss:  0.5681288242340088 time/batch:  3.7212274074554443
######################
######################
# Within Epoch Stats:  Epoch:  46  # batch_seen:  1189  Train Loss:  0.5858718775670202 time/batch:  0.0528277887628297
######################
######################
# Within Epoch Stats:  Epoch:  46  # batch_seen:  2377  Train Loss:  0.5845642841609526 time/batch:  0.026415794097329068
######################
######################
# Within Epoch Stats:  Epoch:  46  # batch_seen:  3565  Train Loss:  0.5853232021418728 time/batch:  0.01758122444152832
######################
######################
# Within Epoch Stats:  Epoch:  46  # batch_seen:  4753  Train Loss:  0.5854786538949847 time/batch:  0.013254177086282574
######################
######################
# Within Epoch Stats:  Epoch:  46  # batch_seen:  5941  Train Loss:  0.5857242479346012 time/batch:  0.01061208267000022
######################
[2024-04-26 05:43:39,837][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 05:43:39,838][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 46 train_loss: 0.5857330073675536 epoch_time: 319.48763966560364
[2024-04-26 05:43:39,838][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 05:44:06,566][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5891788375694248 time: 26.673176765441895
######################
# Within Epoch Stats:  Epoch:  47  # batch_seen:  1  Train Loss:  0.538770854473114 time/batch:  3.7294130325317383
######################
######################
# Within Epoch Stats:  Epoch:  47  # batch_seen:  1189  Train Loss:  0.5827681472864945 time/batch:  0.052827741039009835
######################
######################
# Within Epoch Stats:  Epoch:  47  # batch_seen:  2377  Train Loss:  0.5838286084917146 time/batch:  0.026478569398269366
######################
######################
# Within Epoch Stats:  Epoch:  47  # batch_seen:  3565  Train Loss:  0.5847492122884218 time/batch:  0.01767341478676816
######################
######################
# Within Epoch Stats:  Epoch:  47  # batch_seen:  4753  Train Loss:  0.5852472632276919 time/batch:  0.013497438075641268
######################
######################
# Within Epoch Stats:  Epoch:  47  # batch_seen:  5941  Train Loss:  0.5853104863909635 time/batch:  0.010774979786406541
######################
[2024-04-26 05:49:35,182][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 05:49:35,182][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 47 train_loss: 0.5852960716470329 epoch_time: 321.9781565666199
[2024-04-26 05:49:35,182][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 05:50:02,142][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.58954173530451 time: 26.903733491897583
######################
# Within Epoch Stats:  Epoch:  48  # batch_seen:  1  Train Loss:  0.5008494853973389 time/batch:  3.7036070823669434
######################
######################
# Within Epoch Stats:  Epoch:  48  # batch_seen:  1189  Train Loss:  0.5853137965709648 time/batch:  0.05282375630057089
######################
######################
# Within Epoch Stats:  Epoch:  48  # batch_seen:  2377  Train Loss:  0.584065066724953 time/batch:  0.026576591631320028
######################
######################
# Within Epoch Stats:  Epoch:  48  # batch_seen:  3565  Train Loss:  0.5845351444136712 time/batch:  0.017625475264197478
######################
######################
# Within Epoch Stats:  Epoch:  48  # batch_seen:  4753  Train Loss:  0.5850667783254928 time/batch:  0.013648612309124203
######################
######################
# Within Epoch Stats:  Epoch:  48  # batch_seen:  5941  Train Loss:  0.5849614975789925 time/batch:  0.010580169614808886
######################
[2024-04-26 05:55:30,231][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 05:55:30,231][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 48 train_loss: 0.5849654664900198 epoch_time: 321.49498319625854
[2024-04-26 05:55:30,231][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 05:55:57,796][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.588546227751275 time: 27.498221397399902
[2024-04-26 05:55:57,797][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 05:56:03,986][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  49  # batch_seen:  1  Train Loss:  0.49269628524780273 time/batch:  3.7616918087005615
######################
######################
# Within Epoch Stats:  Epoch:  49  # batch_seen:  1189  Train Loss:  0.5831261669967834 time/batch:  0.05335157773793495
######################
######################
# Within Epoch Stats:  Epoch:  49  # batch_seen:  2377  Train Loss:  0.5835536207704419 time/batch:  0.026479443332253258
######################
######################
# Within Epoch Stats:  Epoch:  49  # batch_seen:  3565  Train Loss:  0.5849912580985676 time/batch:  0.01753659368731698
######################
######################
# Within Epoch Stats:  Epoch:  49  # batch_seen:  4753  Train Loss:  0.5847482776080034 time/batch:  0.01319420450540836
######################
######################
# Within Epoch Stats:  Epoch:  49  # batch_seen:  5941  Train Loss:  0.5848830271310987 time/batch:  0.010645306726393727
######################
[2024-04-26 06:01:30,560][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 06:01:30,561][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 49 train_loss: 0.5848941861208903 epoch_time: 319.92310070991516
[2024-04-26 06:01:30,561][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 06:01:58,382][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5905041483072022 time: 27.760512590408325
######################
# Within Epoch Stats:  Epoch:  50  # batch_seen:  1  Train Loss:  0.7071624994277954 time/batch:  3.8225011825561523
######################
######################
# Within Epoch Stats:  Epoch:  50  # batch_seen:  1189  Train Loss:  0.5849177171393941 time/batch:  0.053206565903454295
######################
######################
# Within Epoch Stats:  Epoch:  50  # batch_seen:  2377  Train Loss:  0.5838710048718266 time/batch:  0.026432047484048433
######################
######################
# Within Epoch Stats:  Epoch:  50  # batch_seen:  3565  Train Loss:  0.5849191178028246 time/batch:  0.01760080231857835
######################
######################
# Within Epoch Stats:  Epoch:  50  # batch_seen:  4753  Train Loss:  0.5845747531501213 time/batch:  0.01329919556028437
######################
######################
# Within Epoch Stats:  Epoch:  50  # batch_seen:  5941  Train Loss:  0.5846493139429098 time/batch:  0.010636133931738984
######################
[2024-04-26 06:07:25,369][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 06:07:25,370][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 50 train_loss: 0.5846443208770212 epoch_time: 320.3479280471802
[2024-04-26 06:07:25,370][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 06:07:52,181][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.58827185128512 time: 26.74511694908142
[2024-04-26 06:07:52,182][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 06:07:58,762][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  51  # batch_seen:  1  Train Loss:  0.6143502593040466 time/batch:  3.7734224796295166
######################
######################
# Within Epoch Stats:  Epoch:  51  # batch_seen:  1189  Train Loss:  0.5792259417029365 time/batch:  0.05485269660404292
######################
######################
# Within Epoch Stats:  Epoch:  51  # batch_seen:  2377  Train Loss:  0.5823209257149927 time/batch:  0.02717247869871121
######################
######################
# Within Epoch Stats:  Epoch:  51  # batch_seen:  3565  Train Loss:  0.5838887697600382 time/batch:  0.018231120918776846
######################
######################
# Within Epoch Stats:  Epoch:  51  # batch_seen:  4753  Train Loss:  0.5836607245001421 time/batch:  0.013299168021508876
######################
######################
# Within Epoch Stats:  Epoch:  51  # batch_seen:  5941  Train Loss:  0.5842344620135111 time/batch:  0.010615389107494036
######################
[2024-04-26 06:13:31,725][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 06:13:31,726][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 51 train_loss: 0.584211599567008 epoch_time: 326.18369150161743
[2024-04-26 06:13:31,726][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 06:13:58,345][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5906126521702806 time: 26.56134843826294
######################
# Within Epoch Stats:  Epoch:  52  # batch_seen:  1  Train Loss:  0.6392251253128052 time/batch:  3.749640464782715
######################
######################
# Within Epoch Stats:  Epoch:  52  # batch_seen:  1189  Train Loss:  0.5801570629050894 time/batch:  0.05299772686874094
######################
######################
# Within Epoch Stats:  Epoch:  52  # batch_seen:  2377  Train Loss:  0.584822435776727 time/batch:  0.026515321366466994
######################
######################
# Within Epoch Stats:  Epoch:  52  # batch_seen:  3565  Train Loss:  0.5834325995217867 time/batch:  0.017694809259572505
######################
######################
# Within Epoch Stats:  Epoch:  52  # batch_seen:  4753  Train Loss:  0.5839223092213797 time/batch:  0.01337243395555955
######################
######################
# Within Epoch Stats:  Epoch:  52  # batch_seen:  5941  Train Loss:  0.5841463309529453 time/batch:  0.010695571029372858
######################
[2024-04-26 06:19:26,134][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 06:19:26,135][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 52 train_loss: 0.584142492640825 epoch_time: 321.27331614494324
[2024-04-26 06:19:26,135][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 06:19:52,808][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5888883548506191 time: 26.61647939682007
######################
# Within Epoch Stats:  Epoch:  53  # batch_seen:  1  Train Loss:  0.7265183329582214 time/batch:  3.7834432125091553
######################
######################
# Within Epoch Stats:  Epoch:  53  # batch_seen:  1189  Train Loss:  0.5820854157334722 time/batch:  0.05258495653247111
######################
######################
# Within Epoch Stats:  Epoch:  53  # batch_seen:  2377  Train Loss:  0.582659184744642 time/batch:  0.02645106630562031
######################
######################
# Within Epoch Stats:  Epoch:  53  # batch_seen:  3565  Train Loss:  0.583133744625022 time/batch:  0.017737736173632435
######################
######################
# Within Epoch Stats:  Epoch:  53  # batch_seen:  4753  Train Loss:  0.5844169887409395 time/batch:  0.01331399587137233
######################
######################
# Within Epoch Stats:  Epoch:  53  # batch_seen:  5941  Train Loss:  0.5838930680131375 time/batch:  0.010591120415716295
######################
[2024-04-26 06:25:19,356][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 06:25:19,356][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 53 train_loss: 0.583913182202151 epoch_time: 319.96028900146484
[2024-04-26 06:25:19,356][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 06:25:46,509][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5898755375101812 time: 27.09416627883911
######################
# Within Epoch Stats:  Epoch:  54  # batch_seen:  1  Train Loss:  0.6074998378753662 time/batch:  3.773573398590088
######################
######################
# Within Epoch Stats:  Epoch:  54  # batch_seen:  1189  Train Loss:  0.5860473135371886 time/batch:  0.05362593676484463
######################
######################
# Within Epoch Stats:  Epoch:  54  # batch_seen:  2377  Train Loss:  0.5838424976402639 time/batch:  0.027122908095928315
######################
######################
# Within Epoch Stats:  Epoch:  54  # batch_seen:  3565  Train Loss:  0.582353585456899 time/batch:  0.018105847905762234
######################
######################
# Within Epoch Stats:  Epoch:  54  # batch_seen:  4753  Train Loss:  0.5830577365566549 time/batch:  0.013350246982425984
######################
######################
# Within Epoch Stats:  Epoch:  54  # batch_seen:  5941  Train Loss:  0.5836823828301432 time/batch:  0.01062825315629888
######################
[2024-04-26 06:31:17,616][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 06:31:17,617][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 54 train_loss: 0.5837025367092179 epoch_time: 324.47719836235046
[2024-04-26 06:31:17,617][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 06:31:44,494][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5947225187906084 time: 26.817529678344727
######################
# Within Epoch Stats:  Epoch:  55  # batch_seen:  1  Train Loss:  0.7520104646682739 time/batch:  3.7385647296905518
######################
######################
# Within Epoch Stats:  Epoch:  55  # batch_seen:  1189  Train Loss:  0.5844319381314832 time/batch:  0.05294208691037934
######################
######################
# Within Epoch Stats:  Epoch:  55  # batch_seen:  2377  Train Loss:  0.5844343231162655 time/batch:  0.026488285281350245
######################
######################
# Within Epoch Stats:  Epoch:  55  # batch_seen:  3565  Train Loss:  0.5831934723747061 time/batch:  0.01768899947028675
######################
######################
# Within Epoch Stats:  Epoch:  55  # batch_seen:  4753  Train Loss:  0.5835106272509843 time/batch:  0.013289681941665852
######################
######################
# Within Epoch Stats:  Epoch:  55  # batch_seen:  5941  Train Loss:  0.5839891987474172 time/batch:  0.010635711191238689
######################
[2024-04-26 06:37:11,493][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 06:37:11,493][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 55 train_loss: 0.5839707686047648 epoch_time: 320.3973321914673
[2024-04-26 06:37:11,493][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 06:37:38,504][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5881247456823842 time: 26.954891443252563
[2024-04-26 06:37:38,505][main_GenHowTo.py][line:297][INFO] Best model found on evaluation set. Saving the model....
[2024-04-26 06:37:45,132][main_GenHowTo.py][line:307][INFO] done.
######################
# Within Epoch Stats:  Epoch:  56  # batch_seen:  1  Train Loss:  0.5541598796844482 time/batch:  3.802145004272461
######################
######################
# Within Epoch Stats:  Epoch:  56  # batch_seen:  1189  Train Loss:  0.5838005631485338 time/batch:  0.0541718557564725
######################
######################
# Within Epoch Stats:  Epoch:  56  # batch_seen:  2377  Train Loss:  0.5842609458552422 time/batch:  0.026461549200427897
######################
######################
# Within Epoch Stats:  Epoch:  56  # batch_seen:  3565  Train Loss:  0.585430386917454 time/batch:  0.017707325399005564
######################
######################
# Within Epoch Stats:  Epoch:  56  # batch_seen:  4753  Train Loss:  0.5834817704202852 time/batch:  0.013348069763825663
######################
######################
# Within Epoch Stats:  Epoch:  56  # batch_seen:  5941  Train Loss:  0.583190542387252 time/batch:  0.010660177167267375
######################
[2024-04-26 06:43:14,023][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 06:43:14,024][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 56 train_loss: 0.583161593160618 epoch_time: 322.2738616466522
[2024-04-26 06:43:14,024][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 06:43:44,429][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5899229007368799 time: 30.347572326660156
######################
# Within Epoch Stats:  Epoch:  57  # batch_seen:  1  Train Loss:  0.6435241103172302 time/batch:  3.8165221214294434
######################
######################
# Within Epoch Stats:  Epoch:  57  # batch_seen:  1189  Train Loss:  0.5822607935026376 time/batch:  0.05307764782436361
######################
######################
# Within Epoch Stats:  Epoch:  57  # batch_seen:  2377  Train Loss:  0.5831673780709292 time/batch:  0.02667690356539035
######################
######################
# Within Epoch Stats:  Epoch:  57  # batch_seen:  3565  Train Loss:  0.5824025772898596 time/batch:  0.017554897680188964
######################
######################
# Within Epoch Stats:  Epoch:  57  # batch_seen:  4753  Train Loss:  0.5831375533647094 time/batch:  0.01323455041668276
######################
######################
# Within Epoch Stats:  Epoch:  57  # batch_seen:  5941  Train Loss:  0.5826634438556365 time/batch:  0.010732283316925105
######################
[2024-04-26 06:49:11,872][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 06:49:11,873][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 57 train_loss: 0.5826781737216592 epoch_time: 320.8517236709595
[2024-04-26 06:49:11,873][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 06:49:38,627][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5908232703576658 time: 26.671714067459106
######################
# Within Epoch Stats:  Epoch:  58  # batch_seen:  1  Train Loss:  0.5276184678077698 time/batch:  3.7693874835968018
######################
######################
# Within Epoch Stats:  Epoch:  58  # batch_seen:  1189  Train Loss:  0.5844488106323351 time/batch:  0.05282596763790506
######################
######################
# Within Epoch Stats:  Epoch:  58  # batch_seen:  2377  Train Loss:  0.5845464809907802 time/batch:  0.026460636650056563
######################
######################
# Within Epoch Stats:  Epoch:  58  # batch_seen:  3565  Train Loss:  0.5831793853393945 time/batch:  0.017723396951319626
######################
######################
# Within Epoch Stats:  Epoch:  58  # batch_seen:  4753  Train Loss:  0.583213730533575 time/batch:  0.013334374163944847
######################
######################
# Within Epoch Stats:  Epoch:  58  # batch_seen:  5941  Train Loss:  0.5823710779211895 time/batch:  0.010655257461488779
######################
[2024-04-26 06:55:05,851][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 06:55:05,852][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 58 train_loss: 0.5823351077983693 epoch_time: 320.5865385532379
[2024-04-26 06:55:05,852][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 06:55:33,038][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5884924836007762 time: 27.1272189617157
######################
# Within Epoch Stats:  Epoch:  59  # batch_seen:  1  Train Loss:  0.5731964111328125 time/batch:  3.769277334213257
######################
######################
# Within Epoch Stats:  Epoch:  59  # batch_seen:  1189  Train Loss:  0.5781546489745253 time/batch:  0.05288346561691759
######################
######################
# Within Epoch Stats:  Epoch:  59  # batch_seen:  2377  Train Loss:  0.5817289972661371 time/batch:  0.026397953827841523
######################
######################
# Within Epoch Stats:  Epoch:  59  # batch_seen:  3565  Train Loss:  0.582126310329785 time/batch:  0.017660116246505674
######################
######################
# Within Epoch Stats:  Epoch:  59  # batch_seen:  4753  Train Loss:  0.5822019909598465 time/batch:  0.013245116177042635
######################
######################
# Within Epoch Stats:  Epoch:  59  # batch_seen:  5941  Train Loss:  0.5819204844242193 time/batch:  0.010772650299239211
######################
[2024-04-26 07:01:00,296][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 07:01:00,296][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 59 train_loss: 0.5819401558462276 epoch_time: 320.612735748291
[2024-04-26 07:01:00,296][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 07:01:27,155][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5890646982972298 time: 26.800588369369507
######################
# Within Epoch Stats:  Epoch:  60  # batch_seen:  1  Train Loss:  0.4091949462890625 time/batch:  3.7921266555786133
######################
######################
# Within Epoch Stats:  Epoch:  60  # batch_seen:  1189  Train Loss:  0.5814629854827091 time/batch:  0.05605535912253057
######################
######################
# Within Epoch Stats:  Epoch:  60  # batch_seen:  2377  Train Loss:  0.5795137598001009 time/batch:  0.028066091593644878
######################
######################
# Within Epoch Stats:  Epoch:  60  # batch_seen:  3565  Train Loss:  0.580891958970007 time/batch:  0.01762880830911901
######################
######################
# Within Epoch Stats:  Epoch:  60  # batch_seen:  4753  Train Loss:  0.5819594833992818 time/batch:  0.013264471822955747
######################
######################
# Within Epoch Stats:  Epoch:  60  # batch_seen:  5941  Train Loss:  0.5819478378695604 time/batch:  0.010694022572736831
######################
[2024-04-26 07:07:01,683][main_GenHowTo.py][line:246][INFO] ****************************************************************************
[2024-04-26 07:07:01,684][main_GenHowTo.py][line:247][INFO] Train Loop Ended. epoch: 60 train_loss: 0.5819759892117331 epoch_time: 327.88731813430786
[2024-04-26 07:07:01,684][main_GenHowTo.py][line:248][INFO] evaluating....
[2024-04-26 07:07:28,352][main_GenHowTo.py][line:285][INFO] Evaliation done. valid_loss: 0.5887374944292366 time: 26.599510431289673
######################
# Within Epoch Stats:  Epoch:  61  # batch_seen:  1  Train Loss:  0.5739184021949768 time/batch:  3.7180089950561523
######################
######################
# Within Epoch Stats:  Epoch:  61  # batch_seen:  1189  Train Loss:  0.5861113329862124 time/batch:  0.053040135297783286
######################
######################
# Within Epoch Stats:  Epoch:  61  # batch_seen:  2377  Train Loss:  0.5815987536447812 time/batch:  0.026504436259416154
######################
######################
# Within Epoch Stats:  Epoch:  61  # batch_seen:  3565  Train Loss:  0.5803648273958231 time/batch:  0.017687736019011465
######################
######################
# Within Epoch Stats:  Epoch:  61  # batch_seen:  4753  Train Loss:  0.5819224473328032 time/batch:  0.013298411633174294
######################
######################
# Within Epoch Stats:  Epoch:  61  # batch_seen:  5941  Train Loss:  0.5814675072982765 time/batch:  0.010697363081493676
######################
[2024-04-26 07:12:55,604][main_GenHowTo.py][line:246][INFO] ****************************************************************************
